,tag,quadrat.x,stem.x,sp,lx,ly,dbh.2013.x,cored_2009,status.2013,status.2014,status.2015,status.2016,status.2017,dbh.if.dead
7498,150972,1509,1,quru,8.9,13,112.5,0,A,A,A,A,A,
7499,150980,1509,1,unk,4,18.2,101.5,0,DC,PD,PD,PD,PD,
7500,150981,1509,1,litu,2.5,19.3,303,0,A,A,A,A,A,
7501,150982,1509,1,litu,1.9,19.6,759.5,0,A,A,A,A,A,
7502,150984,1509,1,litu,6.7,19.8,679.0999756,0,A,A,A,A,A,
7503,150991,1510,1,cato,4.3,2.7,147.5,0,A,A,A,A,A,
7504,151006,1510,1,caco,5.6,12.5,189.6000061,0,A,A,A,DS,PD,189
7505,151007,1510,1,caovl,9.2,11.4,126.3000031,0,A,A,A,A,A,
7506,151017,1510,1,cato,12.5,18.8,497.7999878,0,A,A,A,A,A,
7507,151021,1510,1,quru,3.7,16.7,545.7999878,1,A,A,A,A,A,
7508,151034,1511,1,qupr,0.3,4.9,190,0,A,A,DS,PD,PD,192
7509,151038,1511,1,litu,5.6,3.5,633.9000244,0,A,A,A,A,A,
7510,151039,1512,1,caco,4.3,3.8,269.7999878,0,DS,PD,PD,PD,PD,
7511,151040,1512,1,caca,4,3,119.5999985,0,A,A,A,A,A,
7512,151041,1512,1,litu,5.2,0.9,251.1999969,0,DS,PD,PD,PD,PD,
7513,151042,1512,1,litu,6.2,1.1,262.1000061,0,A,A,A,A,A,
7514,151045,1512,1,litu,9.1,6.7,470,0,A,A,A,A,A,
7515,151048,1512,1,litu,3.4,11.5,452,0,A,A,A,A,A,
7516,151049,1512,1,litu,4.2,12.7,230.5,0,A,A,A,A,A,
7517,151051,1512,1,litu,0.1,14.8,205,0,A,A,A,A,DS,207
7518,151052,1512,1,litu,1.6,16,293.3999939,0,A,A,A,A,A,
7519,151053,1512,1,cagl,0.3,17.2,246.5,0,A,A,A,A,A,
7520,151054,1512,1,caca,3.8,18.5,102.3000031,0,DC,PD,PD,PD,PD,
7521,151055,1512,1,litu,5.3,17.7,656,0,A,A,A,A,A,
7522,151056,1512,1,litu,13.6,13.3,541.2000122,0,A,A,A,A,A,
7523,151057,1513,1,litu,9.6,0.7,484,0,A,A,A,A,A,
7524,151060,1513,1,litu,3.2,6.3,169.8999939,0,A,A,A,A,A,
7525,151062,1513,1,litu,0.2,10.3,227,0,A,A,A,A,A,
7526,151063,1513,1,litu,0.6,11.8,689,0,A,A,A,A,A,
7527,151064,1513,1,saal,0.3,13.9,218.5,0,DS,PD,PD,PD,PD,
7528,151065,1513,1,saal,1.3,15.9,136.1000061,0,A,DS,PD,PD,PD,
7529,151067,1513,1,caco,12.9,17,104.9000015,0,A,A,A,A,A,
7530,151070,1514,1,cagl,0.4,12.1,666.2000122,1,A,A,A,A,A,
7531,151071,1514,1,nysy,0.5,11.3,591.0999756,0,A,A,A,A,A,
7532,151072,1514,1,prav,5.6,9.9,351,0,A,A,A,A,A,
7533,151074,1514,1,ulru,7.2,13.8,129.3999939,0,DS,PD,PD,PD,PD,
7534,151077,1514,1,caco,6.3,17.6,178.3999939,1,A,A,A,A,A,
7535,151082,1514,1,litu,17,16.2,766.2999878,0,A,A,A,A,A,
7536,151089,1515,1,ulru,13.2,3.4,111.8000031,0,DC,PD,PD,PD,PD,
7537,151091,1515,1,ulru,19.1,4.8,118.8000031,0,DC,PD,PD,PD,PD,
7538,151092,1515,1,fram,16.1,7,635.2000122,0,A,DS,PD,A,A,
7539,151094,1515,1,nysy,12,7.6,171.6000061,0,A,A,A,A,A,
7540,151096,1515,1,quru,10.9,8.4,150.1000061,0,A,A,A,A,A,
7541,151120,1511,1,qupr,16.5,7.8,596.9000244,1,A,A,A,AU,DC,NULL
7542,151121,1511,1,litu,14,9.1,128.5,0,DC,PD,PD,PD,PD,
7543,151122,1511,1,fagr,13.2,8.5,162.8000031,0,A,A,A,A,A,
7544,151123,1511,1,fagr,11.5,12.1,176.1000061,1,A,A,A,A,A,
7545,151125,1511,1,litu,9,17,496.1000061,1,A,A,A,A,A,
7546,151127,1511,1,litu,4.4,17.9,561.7999878,0,A,A,A,A,A,
7547,151128,1511,1,litu,3.1,14.5,427,0,A,A,A,A,A,
7548,151136,1512,1,litu,10,4.8,563,0,A,A,A,A,A,
7549,151137,1512,1,unk,14,5.4,249.8000031,0,DC,PD,PD,PD,PD,
7550,151140,1512,1,fagr,16.7,10.1,181.1999969,1,A,A,A,A,A,
7551,151142,1512,1,litu,10.1,9.6,712.0999756,0,A,A,A,A,A,
7552,151146,1512,1,litu,9.3,16.6,521,0,A,A,A,A,A,
7553,151148,1512,1,litu,18,14.7,561,0,A,A,A,A,A,
7554,151150,1512,1,litu,18.5,17.5,591.4000244,0,A,A,A,A,A,
7555,151152,1513,1,litu,15.3,1.4,410.1000061,0,A,A,A,A,A,
7556,151155,1513,1,litu,19.5,3.6,448.8999939,0,A,A,A,A,A,
7557,151156,1513,1,qual,18,4.6,118.9000015,0,A,A,A,A,AU,
7558,151159,1513,1,ulru,11.4,11.7,147,0,A,A,A,AU,AU,
7559,151160,1513,1,caco,6.4,9.9,697.0999756,0,A,A,A,A,A,
7560,151161,1513,1,caco,18,9.1,588,0,A,A,A,A,A,
7561,151163,1513,1,frni,17.1,16.1,206.1999969,0,A,A,A,A,AU,
7562,151168,1514,2,prav,10.5,2.6,153.6999969,0,A,A,A,A,A,
7563,151168,1514,2,prav,10.5,2.6,153.6999969,0,A,A,A,A,A,
7564,151168,1514,1,prav,10.5,2.6,373.2999878,0,A,A,A,A,A,
7565,151168,1514,1,prav,10.5,2.6,373.2999878,0,A,A,A,A,A,
7566,151170,1514,1,caco,12.9,4,139.3000031,0,A,A,A,A,A,
7567,151171,1514,1,ulsp,19.7,7,127.0999985,0,DC,PD,PD,PD,PD,
7568,151172,1514,1,caco,15.1,9.8,237.5,0,A,A,A,A,A,
7569,151178,1514,1,cato,16.6,19.1,125.5,0,A,A,A,A,A,
7570,151181,1515,1,ceca,11.3,11.8,135.8999939,0,A,A,A,A,AU,
7571,151182,1515,1,cofl,7.8,13.1,137.8999939,0,A,A,A,A,DS,136
7572,151183,1515,1,ceca,12.2,12.7,127.1999969,0,A,A,A,A,AU,
7573,151184,1515,1,havi,16.8,10.1,110.5999985,0,A,A,A,A,A,
7574,151185,1515,1,caco,19.6,10.2,371.8999939,0,A,A,A,A,A,
7575,151190,1515,1,quru,16.7,17.8,161.8000031,0,A,A,A,A,A ,
7576,151193,1516,1,fagr,18.8,1.7,137.3999939,1,A,A,A,A,A,
7577,151194,1516,1,saal,19.9,2,252,0,A,A,A,A,A,
7578,151196,1516,1,caovl,12.8,0.5,280.5,1,A,A,A,A,A,
7579,151197,1516,1,vipr,13.2,1.7,105.8000031,0,A,A,A,A,A,
7580,151199,1516,1,acru,11.1,0.3,217,0,A,A,A,A,A,
7581,151503,1509,1,litu,15.1,6.7,158,0,A,A,A,A,A,
7582,151509,1509,1,quve,18.1,5.5,322.1000061,0,A,A,A,A,A,
7583,151511,1516,1,ploc,8.1,7.5,398.2000122,0,A,A,A,AU,AU,
7584,151513,1504,1,unk,7.3,19.6,121.5999985,0,DS,PD,PD,PD,PD,
7585,151601,1515,1,caco,4.2,0.4,105.0999985,0,A,A,A,A,A,
7586,151608,1515,1,ceca,3.8,10.6,103.9000015,0,A,A,A,A,AU,
7587,151609,1515,1,caco,2.7,15.5,165.8000031,1,A,A,A,A,AU,
7588,151612,1515,1,vipr,6.2,15,108,0,A,A,A,A,AU,
7589,151615,1516,1,ulru,2.5,2.4,100.8000031,0,A,A,A,A,A,
7590,151617,1516,1,acru,10.6,0,111.5,0,A,A,A,AU,DC,113
7591,151618,1516,1,ulru,8.6,1.8,117.4000015,0,A,A,A,A,A,
7592,151619,1516,1,ulru,17,6.8,124.5,0,A,A,A,A,AU,
7593,151621,1516,1,fram,16.7,7.7,475.7999878,0,A,A,A,A,A,
7594,151623,1516,1,cagl,18.5,11.6,295,0,A,A,A,A,A,
7595,151629,1516,1,qual,16.7,15,178.1000061,0,A,A,A,A,A,
7596,151630,1516,1,cagl,16,13.7,141.1000061,0,A,A,A,A,A,
7597,151632,1516,1,cagl,12.4,15.6,384.8999939,0,A,A,A,A,A,
7598,151634,1516,1,cato,8.8,20,222.1999969,1,A,DC,PD,PD,PD,
7599,151635,1516,1,qual,17.3,19.7,341.5,0,A,A,A,A,A,
7600,151662,1516,1,ulru,8.1,4.6,129,0,DC,PD,PD,PD,PD,
7601,151663,1516,1,ploc,5.8,5.8,517.0999756,0,A,A,A,A,A,
7602,151664,1516,1,vipr,4.2,7,132.8000031,0,A,A,A,A,A,
7603,151665,1516,1,nysy,1.8,15.5,236.8000031,0,A,A,A,A,A,
7604,151666,1516,1,caovl,7,14.2,139.1000061,0,A,A,A,AU,AU,
7605,151667,1516,1,qual,8.9,14.5,190.6999969,0,A,A,A,A,A,
7606,151668,1516,1,nysy,1.2,19.6,193.8000031,0,A,A,A,A,A,
7607,152001,1517,1,ploc,5.6,1.1,344.8999939,0,A,A,A,A,A,
7608,152003,1517,1,cagl,16.9,1.2,128.5,0,A,A,A,A,A,
7609,152004,1517,1,quve,18.5,2.4,444.5,0,A,A,A,A,A,
7610,152005,1517,1,cagl,20,5.2,145.8999939,0,A,A,A,A,A,
7611,152006,1517,1,nysy,15,5,142.8999939,0,A,A,A,A,A,
7612,152009,1517,1,qual,4,5.6,116.9000015,0,A,A,A,A,A,
7613,152011,1517,1,quve,9.8,5.5,358.7000122,0,A,A,A,A,A,
7614,152013,1517,1,caovl,12.5,8.2,137.1000061,0,A,A,A,A,A,
7615,152014,1517,1,qual,16.7,8.4,164.5,0,DS,PD,PD,PD,PD,
7616,152017,1517,1,cagl,9.5,9,265,0,A,A,A,A,A,
7617,152020,1517,1,cagl,1.6,11.4,349.5,0,A,A,A,A,A,
7618,152022,1517,1,acru,10,10.5,125,0,A,A,A,A,A,
7619,152028,1517,1,cato,20,20,133.5,0,A,A,A,A,A,
7620,152029,1517,1,cagl,16.5,14.6,176,0,A,A,A,A,A,
7621,152033,1517,1,qual,11.3,18.8,768.9000244,0,A,A,A,A,A,
7622,152035,1517,1,cagl,9.5,15,168.1999969,0,A,A,A,A,A,
7623,152036,1517,1,qual,6.8,14.1,345,0,A,A,A,A,A,
7624,152037,1517,1,cato,1.7,14.6,179.1000061,0,A,A,A,A,A,
7625,152038,1517,1,unk,2.4,16.6,127.9000015,0,DN,PD,PD,PD,PD,
7626,152039,1517,1,quru,2,18.9,387.8999939,0,A,A,A,A,A,
7627,152040,1518,1,cagl,0.1,0.1,165.1999969,1,A,A,A,A,A,
7628,152042,1518,1,unk,15.2,14.3,122,0,DC,PD,PD,PD,PD,
7629,152043,1518,1,pist,8,3.6,136.8999939,0,DS,PD,PD,PD,PD,
7630,152044,1518,1,qupr,4.6,4.5,387.1000061,1,A,A,A,A,A,
7631,152044,1518,1,qupr,4.6,4.5,387.1000061,1,A,A,A,A,A,
7632,152044,1518,2,qupr,4.6,4.5,320,0,A,A,A,A,A,
7633,152044,1518,2,qupr,4.6,4.5,320,0,A,A,A,A,A,
7634,152046,1518,1,cato,5.8,7.3,124.5999985,0,A,A,A,A,A,
7635,152049,1518,1,quru,12.1,7.1,159.1000061,0,A,A,A,A,A,
7636,152051,1518,1,qupr,15.8,9,663.7999878,0,A,A,A,A,A,
7637,152053,1518,1,cagl,19.4,9.5,211.1000061,1,A,A,A,DS,PD,212
7638,152054,1518,1,fagr,11.7,9.4,126,0,A,A,A,A,A,
7639,152057,1518,1,cato,2.5,13.4,254.8000031,0,A,A,A,A,DS,255
7640,152062,1518,1,caovl,7.6,16.6,150.6000061,0,A,A,A,A,A,
7641,152064,1518,1,qual,11.6,17.6,509,0,A,A,A,A,A,
7642,152069,1518,1,qupr,19.7,15.5,615.9000244,1,A,A,A,A,A,
7643,152071,1518,1,qupr,19.1,19.3,612,0,A,A,A,A,A,
7644,152072,1519,1,ulru,2,1,138.8999939,0,DS,PD,PD,PD,PD,
7645,152077,1519,1,qual,19.7,1.7,590.5,0,A,A,A,A,A,
7646,152079,1519,1,cato,17.1,4.1,104.8000031,0,A,A,A,A,A,
7647,152080,1519,1,litu,14.8,4,427.7999878,0,A,A,A,A,A,
7648,152086,1519,1,litu,9.2,5,463.8999939,0,A,A,A,A,A,
7649,152090,1519,1,nysy,7.4,6.5,104.9000015,0,A,A,A,A,A,
7650,152091,1519,1,nysy,2.6,3.4,109.5,0,A,A,A,A,A,
7651,152097,1519,1,cato,9.7,5.9,198.5,0,A,A,A,A,A,
7652,152106,1519,1,litu,11.9,9.6,319,0,A,A,A,A,A,
7653,152117,1519,1,fram,2.8,3.5,418.1000061,0,DC,PD,PD,PD,PD,
7654,152118,1519,1,caco,1.8,8.8,114.0999985,0,A,A,A,AU,DS,110
7655,152123,1519,1,caco,2.3,11,307.5,0,A,A,A,A,A,
7656,152130,1519,1,nysy,12.3,12.1,118.1999969,0,A,A,A,A,A,
7657,152134,1519,1,litu,19.3,11.9,360.2000122,0,A,A,A,A,A,
7658,152137,1519,1,caco,15.8,15.9,175.5,0,A,A,A,A,A,
7659,152150,1519,1,ploc,2.1,17.2,242.5,0,A,A,A,DS,PD,230.2
7660,152151,1520,1,caco,0.6,0,310.5,0,A,A,A,AU,DS,319
7661,152153,1520,1,ploc,6.8,0.3,961.5999756,0,A,A,A,A,A,
7662,152154,1520,1,caco,8,2.3,202,0,A,A,A,A,A,
7663,152156,1520,1,prav,10.2,1.8,104.4000015,0,A,A,A,A,A,
7664,152161,1520,1,frpe,17.8,3.3,351.2999878,0,A,A,A,A,A,
7665,152170,1520,1,cato,11,4.5,155,0,A,A,A,A,A,
7666,152181,1520,1,prav,9.8,11.6,107.9000015,0,A,A,A,A,AU,
7667,152185,1520,1,cato,13.3,8.9,324.8999939,0,A,A,A,AU,DS,323
7668,152187,1520,1,unk,13.9,10.1,381.1000061,0,DS,PD,PD,PD,PD,
7669,152195,1520,1,prav,2.5,14.9,187.3999939,0,A,A,A,A,A,
7670,152197,1520,1,caco,7,15,376.8999939,0,A,A,A,A,A,
7671,152206,1520,1,ceca,15.1,14.1,132.5,0,A,A,A,A,A,
7672,152215,1520,1,juni,17.5,19.3,444.7999878,0,A,A,A,A,A,
7673,152221,1520,1,litu,10,19.1,609.2000122,0,A,A,A,A,A,
7674,152239,1521,1,qual,1.6,0.4,140.5,0,A,A,A,A,A,
7675,152268,1521,1,unk,9,3.8,170.3000031,0,DS,PD,PD,PD,PD,
7676,152293,1521,1,unk,19.3,6.6,235.6000061,0,DS,PD,PD,PD,PD,
7677,152294,1521,1,fram,16.5,12.3,608.9000244,0,A,A,A,A,A,
7678,152306,1521,1,nysy,2.6,9.4,473.5,0,A,A,A,A,AU,
7679,152317,1521,1,fagr,0.8,12.7,198.1999969,0,A,A,A,A,A,
7680,152318,1521,1,quru,1.1,13.4,548.9000244,0,A,A,A,A,A,
7681,152334,1521,1,ceca,10.5,14.5,169.1999969,0,A,A,A,A,A,
7682,152352,1522,1,ceca,7.1,0.4,133,0,A,A,A,A,A,
7683,152353,1522,1,caco,7.3,0.5,306.5,0,A,A,A,A,A,
7684,152382,1522,1,ceca,17.1,3.3,112,0,A,A,DS,PD,PD, 
7685,152393,1522,1,ceca,12.4,2.9,145.3000031,0,A,A,A,A,A,
7686,152410,1522,1,quru,0.6,6.5,382.2999878,0,A,A,A,A,A,
7687,152412,1522,1,litu,12.8,11.9,630,0,DS,PD,PD,PD,PD,
7688,152418,1522,1,nysy,16.8,7.6,134.1999969,0,A,A,A,A,A,
7689,152420,1522,1,qual,17.8,9.3,357.2000122,0,A,A,A,A,A,
7690,152422,1522,1,quru,16.5,9,389.7999878,0,DC,PD,PD,PD,PD,
7691,152423,1522,1,quve,18.8,17,344.5,0,A,A,A,A,A,
7692,152425,1522,1,amar,16.7,15.8,205,0,A,A,A,A,A,
7693,152427,1522,1,cagl,12.3,17.8,109.5999985,0,A,A,A,A,A,
7694,152428,1522,1,cagl,5.3,16.9,192.5,0,A,A,A,A,A,
7695,152429,1522,1,quve,7.4,19.5,209.5,0,A,A,A,A,A,
7696,152430,1522,1,cofl,17.6,19.9,100.0999985,0,A,A,A,A,A,
7697,152431,1523,1,acru,0.1,1.1,235.8000031,1,A,A,A,A,AU,
7698,152432,1523,1,cagl,3.6,3.4,179.1000061,0,A,A,A,A,A,
7699,152434,1523,1,litu,8,4,329.2999878,0,A,A,A,A,A,
7700,152435,1523,1,cagl,6.9,5.3,166.1999969,0,A,A,A,A,A,
7701,152436,1523,1,cagl,9.8,5,212.1999969,0,A,A,A,A,A,
7702,152437,1523,1,cagl,13.2,1.6,143.1999969,0,A,A,A,A,A,
7703,152444,1523,1,cagl,18.6,9.4,195.1999969,0,A,A,A,A,A,
7704,152449,1523,1,cato,11.9,10.8,201.6000061,0,A,A,A,A,A,
7705,152455,1523,1,qual,0,5.8,302.3999939,0,A,A,A,A,A,
7706,152457,1523,1,caovl,2.5,11.5,209.1999969,0,A,A,A,A,A,
7707,152459,1523,1,qual,7.8,14.2,493.5,0,A,A,A,A,A,
7708,152461,1523,1,qual,15.5,14.5,485,0,A,A,A,A,A,
7709,152462,1523,1,pist,15.4,19.7,251.6999969,0,A,A,A,A,A,
7710,152463,1523,1,qual,12.4,19.3,683.7999878,0,A,A,A,A,A,
7711,152464,1523,1,cato,7.5,19.8,193.6000061,0,A,A,A,A,DS,188
7712,152465,1524,1,nysy,4.6,1.9,110.9000015,0,A,DS,PD,PD,PD,
7713,152466,1524,1,qual,3,4.1,289.2000122,0,A,A,A,A,A,
7714,152469,1524,1,litu,6.9,4.2,163.8000031,0,A,A,A,A,A,
7715,152470,1524,1,litu,10.5,2.4,169.1000061,0,A,A,DS,PD,PD,159.5
7716,152471,1524,1,cagl,14.5,4,165,0,A,A,A,A,A,
7717,152473,1524,1,cato,18.5,1.5,194.8999939,0,A,A,A,A,A,
7718,152474,1524,1,cagl,18.9,4.5,242.5,0,A,A,A,A,A,
7719,152475,1524,1,cagl,18.9,8.3,244.8999939,0,A,A,A,A,A,
7720,152475,1524,1,cagl,18.9,8.3,244.8999939,0,A,A,A,A,A,
7721,152475,1524,2,cagl,18.9,8.3,215.8999939,0,A,A,A,A,A,
7722,152475,1524,2,cagl,18.9,8.3,215.8999939,0,A,A,A,A,A,
7723,152481,1524,1,cagl,11.3,12.1,220.5,0,A,A,A,A,A,
7724,152483,1524,1,qupr,0.5,9.1,348.8999939,0,A,A,A,A,A,
7725,152485,1524,1,cagl,5,15.9,199.8000031,0,A,A,A,A,A,
7726,152485,1524,1,cagl,5,15.9,199.8000031,0,A,A,A,A,A,
7727,152485,1524,2,cagl,5,15.9,127.0999985,0,A,A,A,A,A,
7728,152485,1524,2,cagl,5,15.9,127.0999985,0,A,A,A,A,A,
7729,152487,1524,1,qual,4.9,18.6,448.8999939,0,A,A,A,A,A,
7730,152488,1524,1,qual,9.1,17.8,402,0,A,A,A,A,A,
7731,152489,1524,1,caovl,12.4,16.4,169.5,0,A,A,A,A,A,
7732,152490,1524,1,quve,14.3,17.8,540.2000122,1,A,A,A,A,A,
7733,152493,1524,1,qual,17.2,19.5,504.1000061,0,A,A,A,A,A,
7734,152494,1525,2,quve,0.7,4.8,445.8999939,0,A,A,A,A,A,
7735,152494,1525,2,quve,0.7,4.8,445.8999939,0,A,A,A,A,A,
7736,152494,1525,1,quve,0.7,4.8,517.0999756,0,A,A,A,A,A,
7737,152494,1525,1,quve,0.7,4.8,517.0999756,0,A,A,A,A,A,
7738,152497,1525,1,litu,11.3,1.1,264.8999939,0,A,A,A,A,A,
7739,152499,1525,1,quve,12.3,5.8,452.2000122,0,A,A,A,A,A,
7740,152501,1525,1,nysy,16.2,5.4,133.3000031,0,A,A,A,A,A,
7741,152504,1525,1,nysy,19.4,8.6,304.3999939,1,A,A,A,A,A,
7742,152505,1525,1,qual,18.6,13.2,101.5999985,0,A,A,A,DS,PD,102.5
7743,152508,1525,1,qupr,10.7,12.4,476.7999878,0,A,A,A,A,A,
7744,152512,1525,1,qupr,0.7,17.3,538.5999756,0,A,A,A,A,A,
7745,152513,1525,1,qupr,4.6,19.2,599.5,0,A,A,A,A,A,
7746,152516,1525,1,cagl,16.5,17.2,205,0,A,A,A,A,A,
7747,152517,1525,1,fagr,16.6,15.1,160.6000061,0,A,A,A,A,A,
7748,152518,1525,1,cagl,19.6,18.1,108.1999969,0,A,A,A,A,A,
7749,152519,1525,1,casp,19.9,19.2,525.2000122,0,DS,PD,PD,PD,PD,
7750,152520,1525,1,quru,13.5,19.9,125.0999985,0,A,A,A,A,A,
7751,152521,1526,1,caovl,0.7,3.2,531.0999756,0,A,A,A,A,A,
7752,152524,1526,1,acru,0.5,4.3,163,0,A,A,A,A,A,
7753,152525,1526,1,nysy,3.5,3.9,135.3000031,0,A,A,A,A,A,
7754,152526,1526,1,pivi,14.1,1.6,433.7999878,0,A,A,A,A,A,
7755,152529,1526,1,fagr,16.5,2.5,313.6000061,1,A,A,A,A,A,
7756,152531,1526,1,pivi,19.4,4.9,167.8999939,0,DS,PD,PD,PD,PD,
7757,152533,1526,1,cagl,18,8.3,119.8000031,0,A,A,A,A,A,
7758,152534,1526,1,cagl,11.1,6.5,247.1999969,0,A,A,A,A,A,
7759,152540,1526,1,cagl,7.7,13.1,308.2999878,0,A,A,A,A,A,
7760,152543,1526,1,cagl,13.7,12.2,520.0999756,0,A,A,A,A,A,
7761,152545,1526,1,acru,19.1,11.4,175,0,A,A,A,A,A,
7762,152548,1526,1,qupr,17.9,18.8,151.1999969,0,A,A,A,A,A,
7763,152552,1526,1,qupr,11.3,16.3,221.6000061,0,A,A,A,A,A,
7764,152555,1526,1,cagl,3.3,16.6,412.7999878,0,A,A,A,A,A,
7765,152559,1527,1,qumi,5.6,4.5,567.7999878,0,A,A,A,A,A,
7766,152559,1527,1,qumi,5.6,4.5,567.7999878,0,A,A,A,A,A,
7767,152559,1527,2,qumi,5.6,4.5,252,0,A,A,A,DS,PD,255
7768,152559,1527,2,qumi,5.6,4.5,252,0,A,A,A,DS,PD,255
7769,152561,1527,1,quve,11.9,3.1,730.7000122,0,A,A,A,A,A,
7770,152566,1527,1,qual,19.7,2.5,328.6000061,0,A,A,A,A,A,
7771,152567,1527,1,nysy,15.3,9,201.1999969,0,A,A,A,A,A,
7772,152571,1527,1,cagl,11.4,9.5,471.2999878,0,A,A,A,A,A,
7773,152572,1527,1,qupr,12.5,10.8,130,0,A,A,DS,PD,PD,132
7774,152577,1527,1,nysy,4,11.4,125.5999985,0,A,A,A,A,A,
7775,152579,1527,1,nysy,4.7,14.5,198.8999939,0,A,A,A,A,A,
7776,152584,1527,1,nysy,10,13.8,115,0,A,A,A,A,A,
7777,152586,1527,1,quve,15.2,13.6,768.5,0,DS,PD,PD,PD,PD,
7778,152588,1527,1,pist,17.4,15.3,298.8999939,0,A,A,A,A,AU,
7779,152589,1527,1,qupr,18.8,19.4,353,0,A,A,A,A,A,
7780,152590,1527,1,nysy,15.8,15.8,208,0,A,A,A,A,A,
7781,152593,1527,1,nysy,9.9,18,175,1,A,A,A,A,A,
7782,152596,1527,1,nysy,6.3,19.3,456,0,A,A,A,A,A,
7783,152598,1527,1,unk,1.6,19.1,151.3999939,0,DC,PD,PD,PD,PD,
7784,152599,1527,1,cagl,0.7,19.7,292,0,A,A,A,A,A,
7785,152607,1528,1,quve,18.7,6.9,441.1000061,0,DS,PD,PD,PD,PD,
7786,152609,1528,1,unk,17.5,9.3,240.1000061,0,DC,PD,PD,PD,PD,
7787,152610,1528,1,fram,16,6.6,202.1000061,0,A,A,A,A,A,
7788,152611,1528,1,ceca,9.9,7.3,149,0,A,A,A,A,A,
7789,152612,1528,1,fram,9.5,7.4,312,0,A,A,A,A,A,
7790,152616,1528,1,cagl,3.9,11.9,170,0,A,A,A,A,A,
7791,152617,1528,1,fram,7.5,16.7,254.8999939,0,A,A,A,A,A,
7792,152618,1528,1,quve,8.7,11.5,602.5,0,A,A,A,A,A,
7793,152620,1528,1,qual,11.8,12.5,162.6000061,0,DS,PD,PD,PD,PD,
7794,152622,1528,1,ceca,19.3,14.9,108.5,0,A,A,A,A,A,
7795,152623,1528,1,juni,12.4,16.7,502.1000061,1,A,A,A,A,A,
7796,152624,1528,1,ulru,9.5,16,195.8000031,0,A,A,A,A,A,
7797,152625,1528,1,juni,11.9,18.2,432.8999939,0,A,A,A,A,A,
7798,152628,1528,1,juni,0.4,17.8,487,0,A,A,A,A,A,
7799,152631,1529,1,ulru,5.9,3.5,116.6999969,0,A,A,A,A,AU,
7800,152632,1529,1,cagl,5.7,5,215.8999939,0,A,A,A,A,A,
7801,152634,1529,1,juni,14.4,4.1,701,0,A,A,A,A,A,
7802,152635,1529,1,ceoc,20,2.7,102,0,A,A,DC,PD,PD,100.5
7803,152638,1529,1,litu,19.1,10.6,131.8999939,0,DS,PD,PD,PD,PD,
7804,152639,1529,1,litu,15.9,10.2,444.2000122,0,A,A,A,A,A,
7805,152641,1529,1,unk,15.9,7.7,261,0,DS,PD,PD,PD,PD,
7806,152642,1529,1,fram,9,8.6,230,0,A,A,A,A,A,
7807,152643,1529,1,caovl,0.4,8.8,147.1000061,0,A,A,A,A,A,
7808,152644,1529,1,fram,0.4,11.3,122.5,0,A,A,A,A,A,
7809,152645,1529,1,quve,4.2,11.6,665,1,A,A,A,A,A,
7810,152646,1529,1,ulru,5.7,9.7,119.9000015,0,A,A,A,A,AU,
7811,152647,1529,1,ulru,7.9,12.5,129,0,A,A,A,A,AU,
7812,152650,1529,1,fram,7.1,15.7,101,0,A,A,A,A,A,
7813,152651,1529,1,quve,9.4,15.4,551.9000244,0,A,A,A,DS,PD,555
7814,152653,1529,1,litu,9.6,18.2,259,0,A,A,A,A,A,
7815,152655,1529,1,litu,18.2,18,250,0,A,A,A,A,A,
7816,152656,1529,1,quve,19,17.2,449.5,1,A,A,A,A,A,
7817,152658,1530,1,ulru,3.5,4.8,106.6999969,0,A,A,A,A,AU,
7818,152659,1530,1,fram,7,4.4,176.5,1,A,A,A,AU,DS,180
7819,152661,1530,1,fagr,9.4,1.3,132.8999939,1,A,A,A,A,A,
7820,152662,1530,1,quve,12,1,675.0999756,0,A,A,A,A,A,
7821,152666,1530,1,fagr,11,7.7,129.1999969,0,A,A,A,A,A,
7822,152667,1530,1,litu,10.8,10.5,352.8999939,0,A,A,A,A,A,
7823,152668,1530,1,unk,7.1,7.7,130.3999939,0,DS,PD,PD,PD,PD,
7824,152670,1530,1,saal,1,8.4,149.8000031,0,DS,PD,PD,PD,PD,
7825,152671,1530,1,litu,2.3,11.7,162.1999969,0,A,A,A,A,A,
7826,152672,1530,1,litu,0.4,15.4,567.5,0,A,A,A,A,A,
7827,152673,1530,1,litu,3.6,18.8,932.7000122,0,A,A,A,A,A,
7828,152674,1530,1,fram,11,17.5,357.1000061,0,DS,PD,PD,PD,PD,
7829,152675,1530,1,fram,14.7,16.5,397.7999878,0,DC,PD,PD,PD,PD,
7830,152676,1530,1,saal,14.3,15.3,224,0,DS,PD,PD,PD,PD,
7831,152677,1530,1,ulam,16.3,11.6,127.8000031,0,DC,PD,PD,PD,PD,
7832,152678,1530,1,acru,19.1,10.2,117.3000031,0,DC,PD,PD,PD,PD,
7833,152679,1530,1,litu,17.7,13.4,691.5999756,0,A,A,A,A,A,
7834,152681,1531,1,fagr,4.5,2.2,216.1999969,0,A,A,A,A,A,
7835,152684,1531,1,litu,1,6.9,590.7999878,0,A,A,A,A,A,
7836,152685,1531,1,unk,0.3,7.4,147.8999939,0,DC,PD,PD,PD,PD,
7837,152686,1531,1,pipu,6.2,6.8,416.1000061,0,A,A,A,A,A,
7838,152690,1531,3,cagl,18,3.8,226,0,A,A,A,A,A,
