quadrat,tag,stem,sp,lx,ly,Cored_2009,codes.2013,dbh.2013,status.2015,status.2016,new.status,dbh.if.dead,perc.crown,crown.position,fad1,fad2,fad3,fad4,DF,liana.load,fraxinus.crown thinning,fraxinus.epicormic growth,EABF,VB,SS,AS,W,DE,DE.count,Comments,date,surveyor,
1530,152678,1,acru,19.1,10.2,0,DC,117.3000031,PD,PD,PD,,,,,,,,,,,,,,,,,,,,8/3/2017,FONZ nature camp,
1607,160918,1,acru,5.7,15.9,0,,144,A,A,A,,,,,,,,,,,,,,,,,,,,6/27/2017,Helcoski,
1615,161563,1,acru,8,16,0,,188.1000061,A,A,A,,,,,,,,,,,,,,,,,,,,8/2/2017,FONZ nature camp,
1617,162013,1,acru,3.9,15.3,0,,122.8000031,A,A,A,,,,,,,,,,,,,,,,,,,,8/2/2017,FONZ nature camp,
1619,162056,1,acru,2.4,16.3,0,,108.0999985,A,A,A,,,,,,,,,,,,,,,,,,,,8/3/2017,FONZ nature camp,
1630,162451,1,acru,10.8,4.1,0,DC,159.6000061,PD,PD,PD,,,,,,,,,,,,,,,,,,,,8/3/2017,FONZ nature camp,
1714,171456,1,acru,0.8,13.4,0,,715,A,A,A,,,,,,,,,,,,,,,,,,,,8/2/2017,FONZ nature camp,
1732,172594,1,acru,0.5,6.4,1,,235.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,8/3/2017,FONZ nature camp,
1813,180988,1,acru,3.3,19.5,1,M,206.3000031,A,A,A,,,,,,,,,,,,,,,,,,,,8/10/2017,Prestipino,
1813,180988,2,acru,3.3,19.5,0,S,156.5,A,A,A,,,,,,,,,,,,,,,,,,,,8/10/2017,Prestipino,
1813,180988,3,acru,3.3,19.5,0,S,162,A,A,A,,,,,,,,,,,,,,,,,,,,8/10/2017,Prestipino,
1901,190057,1,acru,19.1,18.3,0,,101.8000031,A,AU,AU,,,,DF,,,,,,,,,,,,,,,only epicormics alive,6/27/2017,Ferson,
1911,190727,1,acru,12,2.5,0,DC,224,PD,PD,PD,,,,,,,,,,,,,,,,,,,,8/15/2017,Helcoski/Prestipino,
1915,190825,1,acru,16.4,20,0,,134.5,A,A,A,,,,,,,,,,,,,,,,,,,,8/15/2017,Helcoski/Prestipino/Anderson-Teixeira,
1921,192261,1,acru,8.4,2.3,0,,134,A,A,AU,,,,DF,B,,,4,,,,,,,,,,,,8/15/2017,Helcoski/Prestipino/Anderson-Teixeira,
1922,192111,1,acru,17,19.6,0,,101.4000015,A,A,A,,,,,,,,,,,,,,,,,,,,8/15/2017,Helcoski/Prestipino/Anderson-Teixeira,
1924,192146,1,acru,12.1,6.6,0,,116,A,A,A,,,,,,,,,,,,,,,,,,,Tag lost,8/14/2017,Helcoski,
1930,192679,1,acru,4.3,0.3,0,DS,132.1999969,PD,PD,PD,,,,,,,,,,,,,,,,,,,,8/14/2017,Helcoski,
2005,200550,1,acru,6.2,5.1,0,,264.2000122,A,A,A,,,,,,,,,,,,,,,,,,,,6/30/2017,Helcoski,
2018,202022,1,acru,19.4,11,0,,119.9000015,A,A,A,,,,,,,,,,,,,,,,,,,,8/16/2017,Helcoski/Ferson,
2019,202259,1,acru,2.2,4.2,0,,110,A,A,A,,,,,,,,,,,,,,,,,,,,8/16/2017,Helcoski/Ferson,
2021,202087,1,acru,16.6,9.7,0,,142.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,8/16/2017,Helcoski/Ferson,
2021,202306,1,acru,0.5,8.5,0,,139.5,A,A,A,,,,,,,,,,,,,,,,,,,,8/16/2017,Helcoski/Ferson,
2021,202318,1,acru,8.2,13.5,0,,120.8000031,A,A,A,,,,,,,,,,,,,,,,,,,,8/16/2017,Helcoski/Ferson,
2023,202134,1,acru,7.3,15.6,0,,110.5,A,A,A,,,,,,,,,,,,,,,,,,,,8/16/2017,Helcoski/Ferson,
1502,150350,1,aial,11.4,5,0,,287,A,A,A,,,,,,,,,,,,,,,,,,,,6/27/2017,Helcoski,
1601,160248,1,aial,19.8,9.8,0,,132.8999939,A,A,A,,,,,,,,,,,,,,,,,,,,6/27/2017,Helcoski,
1702,170801,1,aial,18.4,11.1,0,"M,P,J",192,A,A,A,,,,,,,,,,,,,,,,,,,sp?aial,6/28/2017,Ferson,
1802,180449,1,aial,4.6,19.6,0,,341,A,A,A,,,,,,,,,,,,,,,,,,,,6/28/2017,Ferson,
104,10188,1,amar,11.8,4.5,0,,143,A,A,A,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
116,10801,1,amar,15.3,14.1,0,,107,A,A,A,,,,,,,,,,,,,,,,,,,,7/20/2017,Helcoski,
407,40580,1,amar,5.4,15.4,0,,227.8999939,A,A,A,,,,,,,,,,,,,,,,,,,,7/27/2017,Prestipino,
503,50232,1,amar,12.9,13.5,0,DN,138.8000031,PD,PD,PD,,,,,,,,,,,,,,,,,,,,7/17/2017,Prestipino,
504,50200,1,amar,5,12.9,0,,109.5,A,A,A,,,,,,,,,,,,,,,,,,,,7/17/2017,Prestipino,
602,60024,1,amar,12.1,5.5,0,L,125,A,A,A,,,,,,,,,,,,,,,,,,,,7/15/2017,Ferson,
617,62020,1,amar,19.8,10.4,0,,102,A,A,A,,,,,,,,,,,,,,,,,,,,8/8/2017,Helcoski,
718,72093,1,amar,18.2,15,0,,103.6999969,A,A,A,,,,,,,,,,,,,,,,,,,,6/20/2017,Anderson-Teixeira,
803,80072,1,amar,9.4,7.7,0,DC,103.8000031,PD,PD,PD,,,,,,,,,,,,,,,,,,,,6/20/2017,Prestipino/Ferson,
804,80093,1,amar,0.7,9.2,0,,132.5,A,A,A,,,,,,,,,,,,,,,,,,,,6/20/2017,Prestipino/Ferson,
918,92048,1,amar,8.7,4.9,0,DS,125.1999969,PD,PD,PD,,,,,,,,,,,,,,,,,,,Stem 2 is alive,7/31/2017,FONZ nature camp,
1012,101137,1,amar,6.6,10.5,0,,159.8999939,A,A,A,,,,,,,,,,,,,,,,,,,,7/11/2017,Helcoski/Prestipino,
1022,102248,1,amar,19.9,1,0,,131,A,A,A,,,,,,,,,,,,,,,,,,,,7/31/2017,FONZ nature camp,
1027,102403,1,amar,5.1,8.2,0,DC,108.8000031,PD,PD,PD,,,,,,,,,,,,,,,,,,,,7/31/2017,FONZ nature camp,
1118,112046,1,amar,13.2,10.8,0,,122.5999985,A,A,A,,,,,,,,,,,,,,,,,,,,7/31/2017,FONZ nature camp,
1123,112283,1,amar,6.2,17.5,0,,218.6000061,A,A,A,,,,,,,,,,,,,,,,,,,,7/31/2017,FONZ nature camp,
1318,132058,1,amar,9.4,18.4,0,,138.8000031,A,A,A,,,,,,,,,,,,,,,,,,,,8/1/2017,FONZ nature camp,
1427,142584,1,amar,4,7.4,0,I,113.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,8/9/2017,Ferson/Prestipino,
1427,142608,1,amar,14.9,9.3,0,DC,175.8999939,PD,PD,PD,,,,,,,,,,,,,,,,,,,,8/9/2017,Ferson/Prestipino,
1522,152425,1,amar,16.7,15.8,0,,205,A,A,A,,,,,,,,,,,,,,,,,,,,8/3/2017,FONZ nature camp,
1619,162069,1,amar,4.2,19.6,0,,115.0999985,A,A,DS,120,4,I,U,I,R,,,,,,,,,,,,,,8/3/2017,FONZ nature camp,
1817,182204,1,amar,9.2,4.5,0,,108.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,8/10/2017,Prestipino,
1919,192243,1,amar,13.6,17.5,0,L,119,A,A,A,,,,,,,,,,,,,,,,,,,,8/15/2017,Helcoski/Prestipino/Anderson-Teixeira,
103,13044,1,astr,20,11.7,0,M,13.39999962,A,no sampled,DN,,,,,,,,,,,,,,,,,,,sp= astr; not fram!,7/18/2017,Helcoski,
103,13044,2,astr,20,11.7,0,S,13.10000038,A,no sampled,DN,,,,,,,,,,,,,,,,,,,sp= astr,7/18/2017,Helcoski,
103,13045,1,astr,18.5,10.8,0,,16.60000038,A,no sampled,DN,,,,,,,,,,,,,,,,,,,sp= astr,7/18/2017,Helcoski,
410,40735,1,astr,1.7,6.2,0,,102.5,A,A,A,,,,,,,,,,,,,,,,,,,,7/27/2017,Prestipino,
411,40793,1,astr,10.1,0.9,0,,113.5,A,A,A,,,,,,,,,,,,,,,,,,,,7/27/2017,Prestipino,
411,40795,1,astr,8,2.9,0,M,106.5,A,A,A,,,,,,,,,,,,,,,,,,,,7/27/2017,Prestipino,
1116,111381,1,astr,5,14.8,0,,118.4000015,A,A,A,,,,,,,,,,,,,,,,,,,,7/31/2017,FONZ nature camp,
1419,142081,1,astr,15,2.1,0,DS,134.3999939,PD,PD,PD,,,,,,,,,,,,,,,,,,,,8/1/2017,FONZ nature camp,
1909,190691,1,astr,12.9,12.9,0,M,13.8,No sampled,A,DN,,,,,,,,,,,,,,,,,,,small - shouldn't be in!,6/30/2017,Helcoski,
106,10287,1,caca,13.9,12.9,0,,181.1000061,A,A,A,,,,,,,,,,,,,,,,,,,tag missing,7/18/2017,Helcoski,
106,10401,1,caca,8.8,8.1,0,,141.1000061,A,A,A,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
106,10405,1,caca,6.1,14.5,0,,118.9000015,A,A,A,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
107,10433,1,caca,14,2.7,0,,106.8000031,A,A,A,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
107,10443,1,caca,18.2,16.3,0,,140.3999939,A,A,A,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
107,10448,1,caca,9.2,15.5,0,,138.1000061,A,A,A,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
107,10527,1,caca,0.1,8.2,0,,128.8000031,A,A,A,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
108,10461,1,caca,12.4,2.8,0,DN,154.8000031,PD,PD,PD,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
108,10462,1,caca,11.1,12.9,0,,125.5,A,A,A,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
108,10466,1,caca,12.2,18.2,0,,103.0999985,A,A,A,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
108,10531,1,caca,4.3,4.3,0,M,102,A,A,A,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
108,10535,1,caca,5.6,5.3,0,,168.5,A,A,A,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
108,10537,1,caca,4.6,8.2,0,,192.1000061,A,A,A,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
108,10545,1,caca,3.7,17,0,,128.6000061,A,A,A,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
109,10470,1,caca,7.7,3.4,0,,165,A,A,A,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
109,10474,1,caca,13.9,2.9,0,,124.5,A,A,A,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
109,10479,1,caca,17.1,9.8,0,,114.9000015,A,A,A,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
109,10482,1,caca,9.5,7.6,0,M,119.8000031,A,DC,PD,120,4,I,CR,UP,,,,0,,,,,,,,,,base too rotten to core,7/18/2017,Helcoski,
109,10485,1,caca,17.6,12.5,0,"P,B",138.8999939,A,A,AU,,,,CR,,,,,,,,,,,,,,,crushed by 10549,7/18/2017,Helcoski,
109,10550,1,caca,2.2,3.6,0,M,128,A,A,DC,112,1,I,CR,F,R,,,,,,,,,,,,,"too rotted to core, crushed by 10549",7/18/2017,Helcoski,
109,10550,2,caca,2.2,3.6,0,S,103.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
110,10487,1,caca,1.9,3.7,0,"M,L",125.3000031,A,A,A,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
110,10489,1,caca,11.5,3.8,0,,111,A,A,A,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
110,10492,1,caca,14.4,4.8,0,"L,B",186.8999939,A,A,A,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
110,10498,1,caca,11.8,11.8,0,,139.8000031,A,A,A,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
110,10568,1,caca,12.6,18.2,0,L,124.9000015,A,A,A,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
110,10569,1,caca,13.7,13.1,0,,108.3000031,A,A,A,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
111,10605,1,caca,7.3,3.7,0,"M,B",129,A,A,A,,,,,,,,,,,,,,,,,,,,7/20/2017,Helcoski,
111,10626,1,caca,19.6,12.1,0,,106,A,A,A,,,,,,,,,,,,,,,,,,,,7/20/2017,Helcoski,
111,10628,1,caca,20,17.2,0,,107,A,A,A,,,,,,,,,,,,,,,,,,,,7/20/2017,Helcoski,
111,10630,1,caca,8.9,19.4,0,,141,A,A,A,,,,,,,,,,,,,,,,,,,,7/20/2017,Helcoski,
113,10580,1,caca,16.5,5,0,M,108,A,A,AU,,,,F,DF,,,3,,,,,,,,,,,did not properly senescence,7/20/2017,Helcoski,
113,10589,1,caca,10.7,11.1,0,,100,A,A,A,,,,,,,,,,,,,,,,,,,,7/20/2017,Helcoski,
115,10727,1,caca,18.7,10.1,0,DC,111.8000031,PD,PD,PD,,,,,,,,,,,,,,,,,,,,7/20/2017,Helcoski,
118,12042,1,caca,13.3,7.2,0,,104,A,A,A,,,,,,,,,,,,,,,,,,,,7/20/2017,Helcoski,
118,12053,1,caca,4,10.8,0,DC,124,PD,PD,PD,,,,,,,,,,,,,,,,,,,,7/20/2017,Helcoski,
118,12056,1,caca,1.8,14.4,0,,124.5,A,A,A,,,,,,,,,,,,,,,,,,,,7/20/2017,Helcoski,
120,12109,1,caca,14.4,17.4,0,,118.5,A,A,A,,,,,,,,,,,,,,,,,,,,7/20/2017,Helcoski,
120,12114,1,caca,7.7,14.4,0,,115.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,7/20/2017,Helcoski,
122,12181,1,caca,13.1,20,0,M,154,PD,PD,PD,,,,,,,,,,,,,,,,,,,Dead in 2014.,7/20/2017,Helcoski,
122,12182,1,caca,10.8,20,0,,103,A,DS,PD,125,4,I,U,DF,,,,0,,,,,,,,,,,7/20/2017,Helcoski,
123,12211,1,caca,20,9.1,0,DC,204.1000061,PD,PD,PD,,,,,,,,,,,,,,,,,,,,7/20/2017,Helcoski,
123,12211,2,caca,20,9.1,0,,126.9000015,A,A,A,,,,,,,,,,,,,,,,,,,,7/20/2017,Helcoski,
123,12213,1,caca,10.6,6.8,0,"M,L",138,A,A,A,,,,,,,,,,,,,,,,,,,,7/20/2017,Helcoski,
123,12222,1,caca,10.1,13.2,0,,123.9000015,A,A,A,,,,,,,,,,,,,,,,,,,,7/20/2017,Helcoski,
123,12226,1,caca,5.9,20,0,DC,102.8000031,PD,PD,PD,,,,,,,,,,,,,,,,,,,,7/20/2017,Helcoski,
124,12236,1,caca,18,5.8,0,,178.5,A,A,A,,,,,,,,,,,,,,,,,,,,7/20/2017,Helcoski,
124,12246,1,caca,16.7,18.2,0,M,118.8000031,PD,PD,PD,,,,,,,,,,,,,,,,,,,Dead in 2014.,7/20/2017,Helcoski,
124,12248,1,caca,13.1,19.8,0,M,152.5,A,A,A,,,,,,,,,,,,,,,,,,,,7/20/2017,Helcoski,
124,12249,1,caca,13,15.5,0,M,167,A,A,A,,,,,,,,,,,,,,,,,,,,7/20/2017,Helcoski,
124,12249,2,caca,13,15.5,0,S,103.8000031,A,A,A,,,,,,,,,,,,,,,,,,,,7/20/2017,Helcoski,
126,12308,1,caca,11.7,0.6,0,,106,A,A,DS,111,3,S,U,F,,,,3,,,,,,,,,,too rotted at base to core,7/20/2017,Helcoski,
126,12312,1,caca,14.4,5.2,0,M,118.5,A,AU,DS,116.2,3,I,I,U,F,,,,,,,,,,,,,70% DF,7/20/2017,Helcoski,
131,12524,1,caca,9.3,10.8,0,M,110,A,A,A,,,,,,,,,,,,,,,,,,,,7/20/2017,Helcoski,
202,20129,1,caca,10.8,12.7,0,,109.5,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
202,20139,1,caca,16.7,19,0,"B,I",220,A,A,A,,,,,,,,,,,,,,,,,,,check X in 2013 books,7/21/2017,Helcoski,
202,20140,1,caca,9.2,19.6,0,,213.8999939,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
203,20175,1,caca,18,19.1,0,B,113,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
206,20514,1,caca,8.4,7.1,0,,104,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
206,20515,1,caca,8.2,7.8,0,,118.3000031,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
206,20516,1,caca,8.8,8,0,,101.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
206,20529,1,caca,15,16.5,0,,131,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
206,20533,1,caca,8.6,17.3,0,M,115.0999985,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
206,20533,2,caca,8.6,17.3,0,S,111.0999985,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
207,20542,1,caca,9.4,2.6,0,L,109.3000031,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
207,20560,1,caca,5.2,9.9,0,L,143.3999939,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
207,20564,1,caca,14.1,8.9,0,M,108.4000015,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
207,20579,1,caca,3.2,16,0,I,110,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
207,20581,1,caca,11.4,19.1,0,M,163.3999939,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
207,20583,1,caca,16.2,19.9,0,,106,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
208,20585,1,caca,2.4,3.7,0,M,109,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
208,20604,1,caca,0.4,15.6,0,,172.3000031,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
208,20608,1,caca,8,20,0,L,135,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
209,20614,1,caca,1.3,6.3,0,,224.3999939,A,A,AU,,,,,,,,,,,,,,,,,,,fallen still alive,7/21/2017,Helcoski,
209,20622,1,caca,12,5.1,0,M,136.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
210,20657,1,caca,6.3,14.5,0,,100,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
210,20658,1,caca,7.9,15.8,0,"DS,B",112.3000031,PD,PD,PD,,,,,,,,,,,,,,,,,,,DS,7/21/2017,Helcoski,
210,20659,1,caca,10.2,13.2,0,,117.8000031,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
210,20668,1,caca,18.2,16.6,0,DC,110.3000031,PD,PD,PD,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
211,20669,1,caca,5.7,2.3,0,,168.6000061,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
211,20681,1,caca,12.4,13.5,0,DC,114.5999985,PD,PD,PD,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
212,20714,1,caca,5.4,15.4,0,,107.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
213,20739,1,caca,11.2,2.8,0,,103,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
213,20765,1,caca,13.5,18.1,0,,101.4000015,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
217,22001,1,caca,0.3,4.3,0,I,117.8000031,A,A,A,,,,,,,,,,,,,,,,,,,Swelling,7/21/2017,Helcoski,
217,22039,1,caca,6.7,19.2,0,,160.8000031,A,A,A,,,,,,,,,,,,,,,,,,,rotted main stem but no DF,7/21/2017,Helcoski,
218,22057,1,caca,15.2,5.8,0,,115,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
219,22081,1,caca,6.9,0.1,0,,103.9000015,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
219,22114,1,caca,2.8,13.2,0,M,140.8999939,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
221,22145,1,caca,9.3,0.1,0,DC,107.5999985,PD,PD,PD,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
221,22146,1,caca,9,4.2,0,M,111.1999969,A,A,AU,,,,DF,,,,4,,,,,,,,,,,,7/21/2017,Helcoski,
222,22196,1,caca,15.4,10.7,0,M,116,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
222,22210,1,caca,1.8,10.1,0,,104,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
223,22219,1,caca,6.2,0.9,0,L,101.5999985,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
223,22234,1,caca,17.8,8.3,0,DS,137.1999969,PD,PD,PD,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
223,22239,1,caca,11.5,3.3,0,L,159.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
223,22248,1,caca,5.9,14.4,0,,112.5,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
224,22255,1,caca,3,7.1,0,"M,L",120.0999985,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
224,22256,1,caca,2.7,5.5,0,L,107.5999985,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
224,22258,1,caca,12.8,1.7,0,,110.0999985,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
224,22262,1,caca,19.9,1.2,0,DC,106,PD,PD,PD,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
224,22263,1,caca,14.1,5,0,,136.1000061,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
224,22270,1,caca,13.6,8.2,0,L,101.8000031,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
224,22286,1,caca,8.5,16.9,0,,110.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
225,22318,1,caca,19.2,12.6,0,DC,113.1999969,PD,PD,PD,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
226,22331,1,caca,3.6,0.5,0,,104.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
226,22339,1,caca,1.3,2.1,0,M,123,A,DS,PD,135,2,I,U,DF,R,,,0,,,,,,,,,,too rotten to core,7/21/2017,Helcoski,
302,30049,1,caca,9.6,7.6,0,,116.0999985,A,A,A,,,,,,,,,,,,,,,,,,,,7/17/2017,Helcoski/Prestipino,
302,30052,1,caca,2.9,18.8,0,M,164,A,A,AU,,,,LF,,,,,,,,,,,,,,,stump sprouts,7/17/2017,Helcoski/Prestipino,
303,30059,1,caca,4.4,11.2,0,"M,L",126.5999985,A,A,A,,,,,,,,,,,,,,,,,,,,7/17/2017,Helcoski/Prestipino,
303,30059,2,caca,4.4,11.2,0,S,103.5,A,A,A,,,,,,,,,,,,,,,,,,,,7/17/2017,Helcoski/Prestipino,
303,30060,1,caca,3,12.4,0,"P,J",167.1000061,A,A,A,,,,,,,,,,,,,,,,,,,,7/17/2017,Helcoski/Prestipino,
303,30161,1,caca,8,10,0,M,136.5,A,A,A,,,,,,,,,,,,,,,,,,,,7/17/2017,Helcoski/Prestipino,
306,30320,1,caca,3.6,5.7,0,,101,A,A,A,,,,B,,,,,,,,,,,,,, ,break at ?3m,7/25/2017,Helcoski,
307,30342,1,caca,2.9,5.1,0,,113.6999969,A,A,A,,,,,,,,,,,,,,,,,,,,7/25/2017,Helcoski,
307,30349,1,caca,19.9,15.8,0,,172,A,A,A,,,,,,,,,,,,,,,,,,,,7/25/2017,Helcoski,
307,30354,1,caca,9.8,9.7,0,,131.3000031,A,A,A,,,,,,,,,,,,,,,,,,,,7/25/2017,Helcoski,
307,30362,1,caca,12.8,17.1,0,M,108.8000031,A,A,A,,,,,,,,,,,,,,,,,,,,7/25/2017,Helcoski,
307,30362,2,caca,12.8,17.1,0,S,100.8000031,A,A,A,,,,,,,,,,,,,,,,,,,,7/25/2017,Helcoski,
308,30369,1,caca,19.8,6.6,0,M,160.3999939,A,A,A,,,,,,,,,,,,,,,,,,,,7/25/2017,Helcoski,
308,30376,1,caca,1.4,19.3,0,,101.8000031,A,A,A,,,,,,,,,,,,,,,,,,,,7/25/2017,Helcoski,
309,30388,1,caca,17.3,5.7,0,M,174,A,A,A,,,,,,,,,,,,,,,,,,,,7/25/2017,Helcoski,
309,30399,1,caca,11.6,15.2,0,"M,L",184.5,A,A,A,,,,,,,,,,,,,,,,,,,,7/25/2017,Helcoski,
309,30595,1,caca,0.4,12.3,0,,115.8000031,A,A,A,,,,,,,,,,,,,,,,,,,,7/25/2017,Helcoski,
310,30245,1,caca,3.1,4.4,0,M,131.8000031,A,A,A,,,,,,,,,,,,,,,,,,,,7/25/2017,Helcoski,
310,30246,1,caca,3.2,4,0,DC,127.0999985,PD,PD,PD,,,,,,,,,,,,,,,,,,,"Dead in Recensus, alive in 2014. Rotten at base, stem disintegrated ",7/25/2017,Helcoski,
310,30248,1,caca,10.6,8.2,0,,106.0999985,A ,DS,PD,102,2,S,U,R,B,,,1,,,,,,,,,,stem split/too rotten to core; old break at ?4 m,7/25/2017,Helcoski,
310,30402,1,caca,18.1,2.9,0,L,145,A,A,A,,,,,,,,,,,,,,,,,,,,7/25/2017,Helcoski,
311,30267,1,caca,6.8,15.4,0,I,102.8000031,A,A,A,,,,,,,,,,,,,,,,,,,,7/25/2017,Helcoski,
311,30270,1,caca,10.3,17.8,0,,125,A,A,A,,,,,,,,,,,,,,,,,,,,7/25/2017,Helcoski,
312,30434,1,caca,18.8,14.1,0,L,152.5,PD,PD,PD,,,,,,,,,,,,,,,,,,,Dead in 2014.,7/25/2017,Helcoski,
316,30605,1,caca,15.2,0.8,0,B,114,A,A,A,,,,,,,,,,,,,,,,,,,,7/25/2017,Helcoski,
317,32022,1,caca,14,8.1,0,DC,100.3000031,PD,PD,PD,,,,,,,,,,,,,,,,,,,,7/25/2017,Helcoski,
317,32027,1,caca,15.3,15,0,,120,A,A,A,,,,,,,,,,,,,,,,,,,,7/25/2017,Helcoski,
317,32037,1,caca,9.5,20,0,,170.1999969,A,A,AU,,,,R,,,,,,,,,,,,,,,"entire stem rotted, still seeding and crown healthy",7/25/2017,Helcoski,
318,32051,1,caca,11,1,0,I,121,A,A,A,,,,,,,,,,,,,,,,,,,"split open, crown good",7/25/2017,Helcoski,
319,32069,1,caca,6.7,5.4,0,,109,A,A,A,,,,,,,,,,,,,,,,,,,,7/25/2017,"Helcoski, Ferson",
319,32078,1,caca,11.6,5,0,,115,A,A,A,,,,,,,,,,,,,,,,,,,,7/25/2017,"Helcoski, Ferson",
319,32087,1,caca,2,20,0,M,102.1999969,A,A,A,,,,,,,,,,,,,,,,,,,,7/25/2017,"Helcoski, Ferson",
319,33339,1,caca,8.5,10.5,0,A,153,A,A,A,,,,,,,,,,,,,,,,,,,,7/25/2017,"Helcoski, Ferson",
320,32095,1,caca,17.3,0.5,0,DS,121,PD,PD,PD,,,,,,,,,,,,,,,,,,,,7/25/2017,"Helcoski, Ferson",
